"cik";"company";"year";"date";"ARI";"ARI.simple";"ARI.NRI";"Bormuth.MC";"Bormuth.GP";"Coleman";"Coleman.C2";"Coleman.Liau.ECP";"Coleman.Liau.grade";"Coleman.Liau.short";"Dale.Chall";"Dale.Chall.old";"Dale.Chall.PSK";"Danielson.Bryan";"Danielson.Bryan.2";"Dickes.Steiwer";"DRP";"ELF";"Farr.Jenkins.Paterson";"Flesch";"Flesch.PSK";"Flesch.Kincaid";"FOG";"FOG.PSK";"FOG.NRI";"FORCAST";"FORCAST.RGL";"Fucks";"Linsear.Write";"LIW";"nWS";"nWS.2";"nWS.3";"nWS.4";"RIX";"Scrabble";"SMOG";"SMOG.C";"SMOG.simple";"SMOG.de";"Spache";"Spache.old";"Strain";"Traenkle.Bailer";"Traenkle.Bailer.2";"Wheeler.Smith";"meanSentenceLength";"meanWordSyllables";"NCSKEW";"DUVOL";"CRASH_COUNT"
45012;"HALLIBURTON";"2015";"20150224";-18,0399943656896;-76,7094237272388;-16,0298552288406;-5,3728223831063;-405419476,152859;29,5436301675266;28,3106110792619;31,6090351933244;-14,4029479208883;-14,4040996241799;5,65725389718199;-11,4519592983072;-9,65820205671685;-7,87718879419574;78,9947716037762;-519,181505916858;-637,28223831063;-13,6728054020872;-60,0194714784592;21,2194390253945;-8,45103016408946;-17,4820893988978;-21,6816334737395;-10,267839949457;-10250,6987016575;-12,0937639340085;-11,7331403274094;-153,545733578883;-29,2498465316145;-63,6930107922324;-12,6362358480564;-12,989486410285;-11,8874224818603;-12,9261784635378;-10,0558624923266;1,60487581249898;-18,5772591863489;-17,8376429991389;-17,8112743876788;-12,8112743876788;-8,4537855966005;-9,42160211539438;-16,0213627992634;-576,227964785914;-319,707620609381;-136,728054020872;-28,9116022099447;-1,84716648618808;-0,437511982937291;-0,452325142782076;-2
45012;"HALLIBURTON";"2016";"20160205";-17,9000243953872;-76,4165686389814;-15,9865140372665;-5,26477954373877;-381885646,202003;28,8826866498955;27,8191553319405;31,0242256982049;-14,5631880617891;-14,5643354794696;5,42812002046131;-11,5271168635478;-9,69989539690811;-7,86727999576827;78,6342837885409;-514,245528287272;-626,477954373877;-13,5486404833837;-59,4495117278975;20,8762929665979;-8,45626438058092;-17,3884447990923;-21,5137472270504;-10,1293285378544;-10027,8814018127;-12,1706178314075;-11,8176796145482;-151,392145015106;-28,8435045317221;-63,4014746211585;-12,6415305049799;-12,9817461611556;-11,8233252977125;-12,8160210509288;-9,93655589123867;1,60488930908734;-18,469580165561;-17,7357109635084;-17,7080346745551;-12,7080346745551;-8,43539870801576;-9,39428821834709;-15,7983081570997;-571,517810503601;-322,149686084083;-135,486404833837;-28,3419939577039;-1,85805653860913;-1,49692866940897;-0,505755502552876;-1
45012;"HALLIBURTON";"2017";"20170207";-17,8486644087698;-76,3215938326232;-15,9042660182856;-5,27713687664929;-384068539,70524;29,1603162994789;28,0557592101655;31,4104288463296;-14,4573668543903;-14,4585126611208;5,58173335723605;-11,4969641083078;-9,67949486517322;-7,84536793172431;78,8225163970426;-513,94817249739;-627,713687664929;-13,5214285714286;-59,5181283626557;21,270431949073;-8,43671440094598;-17,3511069864407;-21,4392417930365;-10,1231161314766;-9345,80446753247;-12,1383353140141;-11,7821688454155;-151,247402597403;-28,6233766233766;-63,555596026608;-12,5707067352722;-12,9146624135733;-11,7606243322177;-12,7642855843087;-9,98506493506494;1,6011239675259;-18,4109302985188;-17,6801981027879;-17,6518027790209;-12,6518027790209;-8,43684710276468;-9,39680809542409;-15,7909090909091;-571,298722312183;-321,122646509964;-135,214285714286;-28,412987012987;-1,85254593655727;0,330962830527078;0,0469464610771083;3
354950;"HOME DEPOT";"2008";"20080403";-16,4139302800822;-73,4715756918459;-14,6531152385585;-4,8017754132508;-290197065,741498;31,9769908056724;31,0764401849254;32,7601329437432;-14,0875425328826;-14,0886395511921;7,13832790430783;-11,3966091195641;-9,54934761296379;-7,52276909978432;79,0276922680137;-480,636863895489;-580,17754132508;-11,7962213225371;-57,0134863227043;27,7671828373394;-8,03082575053149;-15,8404585954523;-19,9737427384286;-9,34733958490851;-7395,97603238866;-11,8108150225962;-11,4218965248559;-137,091767881242;-24,8933873144399;-59,5935953271895;-11,7140278411112;-12,1098666185068;-10,9324916338959;-11,7803656562139;-8,73279352226721;1,63139793957729;-17,3804805901287;-16,7057077033976;-16,6638356568827;-11,6638356568827;-8,08400611609219;-8,99245274602697;-14,0676113360324;-537,306635879505;-315,170526718093;-117,962213225371;-25,9797570850202;-1,80494519765207;-0,160414731007941;-0,187167650502821;-1
354950;"HOME DEPOT";"2009";"20090402";-15,8469203761069;-72,3396104465273;-14,1885887825333;-4,58911202842757;-252505572,369633;31,6587980716555;31,039299149045;33,0467671049268;-14,0090036261816;-14,0100785216026;6,98022779266313;-11,4936958121458;-9,59499472147574;-7,40402079899064;78,9640800100936;-467,304394984647;-558,911202842757;-11,3636363636364;-55,9131724458898;29,2026740535076;-7,92836955074355;-15,3699620436866;-19,2580676182223;-8,98561193553724;-4991,17643181818;-11,8478141777145;-11,4625955954859;-131,229090909091;-23,1527272727273;-58,327412206872;-11,4315440441182;-11,8147648495539;-10,5174592245618;-11,2989863861005;-8,32272727272727;1,61655732628562;-16,8731908786947;-16,2266194427044;-16,1774600946258;-11,1774600946258;-8,03669649428436;-8,92749805276386;-13,4492727272727;-523,71017776665;-314,605595470582;-113,636363636364;-24,8918181818182;-1,80102991125233;0,375278011607835;0,327794625573701;0
354950;"HOME DEPOT";"2010";"20100325";-16,2285766698442;-73,1192023764659;-14,4074007404287;-4,80486960357721;-289652176,141976;32,1247227086982;31,2004183693325;33,6903958746838;-13,8326467687531;-13,8337380813388;5,85111061190877;-11,607922485223;-9,70486250794988;-7,45967220136078;79,4618749484175;-478,415653345639;-580,486960357721;-11,7848101265823;-57,0527586549617;28,2958966281674;-8,00333014259288;-15,776774001739;-19,6978463524155;-9,2863802806689;-5873,35275949367;-11,7936368943374;-11,4030005837712;-136,169620253165;-24,1721518987342;-58,9773784159029;-11,5003417938606;-11,8902893350838;-10,7238369007417;-11,5907443699089;-8,57552742616034;1,61635066048623;-17,1725107157644;-16,5092428142011;-16,4644398041844;-11,4644398041844;-8,20344207093435;-9,11828574095832;-14,0369620253165;-534,448803826463;-310,915966364727;-117,848101265823;-26,020253164557;-1,79820976843744;-0,630975528082263;-0,290884225317326;-1
354950;"HOME DEPOT";"2011";"20110324";-16,4845287346322;-73,6343633100029;-14,5948548054954;-4,91846300385422;-310878998,580418;31,7092614959883;30,7017700514767;33,765554617088;-13,8120529726994;-13,8131538837604;6,27695414225625;-11,4990712099268;-9,63888078211751;-7,50699983995425;79,597826390052;-485,037236807187;-591,846300385422;-12,1354246365723;-57,6516322753116;27,4641071777123;-8,06164298612329;-16,0381097114918;-20,0022168392572;-9,461085023253;-6789,07892501913;-11,8419463376758;-11,4561409714434;-139,024483550115;-24,902830910482;-59,4755331831803;-11,6413719555783;-12,0225605419924;-10,8874116722643;-11,7943949674918;-8,74521805661821;1,61966777332831;-17,3831835473042;-16,7082616311479;-16,6664271786234;-11,6664271786234;-8,19741970956852;-9,12021596837779;-14,3749808722265;-541,13246781424;-310,633367944957;-121,354246365723;-26,6052027543994;-1,80102378282;-0,772740538813871;-0,56672523221461;-1
354950;"HOME DEPOT";"2012";"20120322";-16,4590553969671;-73,5619788004714;-14,6884029114052;-4,81897727099346;-291918149,464663;30,4615407350742;29,6932421155117;32,7530104141312;-14,0894941344864;-14,090592857888;5,99298639233973;-11,5808798128172;-9,68632161480011;-7,53184589670882;79,0403894463298;-482,413334110007;-581,897727099346;-12,1450589301904;-57,1273550383392;26,9555592145904;-8,07665126323969;-15,9769362580714;-19,8163489456901;-9,32460830700423;-5507,42594288305;-11,9870301470844;-11,6157331617928;-137,576609247507;-24,4750679963735;-59,7255102167237;-11,7112165777518;-12,0674167219962;-10,8059909438953;-11,6715691392094;-8,77425203989121;1,6090135902901;-17,2602300622385;-16,5921001592833;-16,5485427250609;-11,5485427250609;-8,21883030519328;-9,13517437023223;-14,1845874886673;-538,366520225808;-314,94943408081;-121,450589301904;-26,0734360834089;-1,81341493097813;-0,496806173994854;-0,236848541202128;-1
354950;"HOME DEPOT";"2013";"20130328";-16,2401237707375;-73,1261739842139;-14,5023184923201;-4,74276873039965;-278672640,501995;31,0537376657032;30,3123342968205;32,9213464334363;-14,0433693918527;-14,0444599488355;6,55817965985286;-11,5124323450361;-9,62712008906445;-7,48422041154753;79,0487327445929;-477,123712588949;-574,276873039965;-11,8447098976109;-56,7224436496932;27,8983432535262;-8,01685442693832;-15,7481287482253;-19,6324756403981;-9,21252731504646;-5672,23854522184;-11,9181700388717;-11,5399870427589;-135,383959044369;-24,037542662116;-59,1679029453089;-11,5631456406373;-11,9302876955478;-10,7112281736283;-11,5488789719069;-8,59982935153584;1,61165360106359;-17,1333538396661;-16,4722607468771;-16,4268972575897;-11,4268972575897;-8,13088810262312;-9,03742035336291;-13,921843003413;-533,258017880922;-314,61875748696;-118,447098976109;-25,6817406143345;-1,80697033124024;-0,235004661474243;-0,160279446592519;-1
354950;"HOME DEPOT";"2014";"20140327";-17,2038141127606;-75,0673217909841;-15,20010834232;-5,17427955993745;-360994201,351573;31,5735854605341;30,3182037407364;33,2879703270204;-13,9429129785151;-13,9440383484296;5,86666436229178;-11,4818285620797;-9,65687870035188;-7,66116313195972;79,5996079250662;-502,360389832824;-617,427955993744;-12,7635467980296;-58,9856998980512;26,1964394384974;-8,16028998800296;-16,5410340539479;-20,5413505491192;-9,81774124526395;-6969,87835796387;-11,8577226208681;-11,4734948829549;-146,25697865353;-26,1707717569787;-60,7963830778915;-11,8712213016763;-12,2505438581455;-11,1478917903602;-12,1526889725907;-9,17898193760263;1,61372514823858;-17,7415556162861;-17,0469837737965;-17,0100245601976;-12,0100245601976;-8,30996886930524;-9,25676113502729;-15,0778325123153;-558,562997623165;-312,577127487649;-127,635467980296;-27,9178981937603;-1,80025879308317;-0,852304262061479;-0,399626037092242;-3
354950;"HOME DEPOT";"2015";"20150326";-17,3322041408823;-75,3192317537534;-15,3287014329944;-5,20396342543803;-367557707,747394;31,0521693150388;29,8214626606649;33,0188087640328;-14,01666432342;-14,0177938066056;5,96300331513932;-11,4562126302755;-9,64158198019006;-7,69447798790904;79,500863195491;-504,775821218143;-620,396342543803;-12,9444444444444;-59,1419271122116;26,01901776007;-8,17325693655405;-16,6024365518688;-20,498916737512;-9,83248408120268;-7572,80337899543;-11,918352405228;-11,5401876457509;-147,355403348554;-26,0243531202435;-61,2695273229274;-11,9115408510335;-12,2789858217102;-11,1008480679847;-12,1222809306395;-9,31887366818874;1,61237381159784;-17,7006218450675;-17,0082837177972;-16,9707783749448;-11,9707783749448;-8,31879481160597;-9,26809771773695;-15,1602739726027;-560,533916028194;-312,544386215359;-129,444444444444;-28,0654490106545;-1,80058571506047;-0,384406381863;-0,0933075372868367;-2
354950;"HOME DEPOT";"2016";"20160324";-17,4760536745757;-75,5957877899227;-15,5029983115614;-5,21343613577746;-370486873,141303;30,8800964187328;29,6596418732782;32,4443076216713;-14,1740799344316;-14,1752139577594;5,87381092449421;-11,4685786317723;-9,65150831867058;-7,74026539842364;79,2444283383442;-506,819738099858;-621,343613577746;-12,9993548387097;-59,1824034635208;24,587209277526;-8,25114001273734;-16,8115298735152;-20,8905097899819;-9,93526309607749;-9072,4695483871;-11,9383608815427;-11,562196969697;-148,29935483871;-27,1174193548387;-61,8658520690779;-12,1601343777956;-12,533301194052;-11,3869238366065;-12,3905813288308;-9,48838709677419;1,61625890618963;-18,0034884398003;-17,2946860127056;-17,2611586191757;-12,2611586191757;-8,32834707189194;-9,27864850262152;-15,3195483870968;-563,111138230131;-315,354753653811;-129,993548387097;-28,1032258064516;-1,81705693296602;0,430289830819255;0,425006708429367;1
354950;"HOME DEPOT";"2017";"20170323";-17,0733224663751;-74,801483427418;-15,12151625858;-5,10369375195034;-347330218,863636;31,1560295324036;30,0139048400328;33,0918423656686;-13,9966528244373;-13,9977737899918;6,16188081367056;-11,4568339307481;-9,62997067847592;-7,64170964436848;79,4485912681796;-498,218140962157;-610,369375195034;-12,683615819209;-58,6154519206259;26,2042431162897;-8,15128519428725;-16,448058181894;-20,4418915662092;-9,73015003489199;-7902,85412429379;-11,906275635767;-11,5269031993437;-144,637711864407;-25,9576271186441;-60,8360660771309;-11,8916364334942;-12,2637027087591;-11,113350386709;-12,0877150155495;-9,17019774011299;1,61284778388871;-17,6819292876479;-16,9906120964103;-16,9528564598734;-11,9528564598734;-8,27267373692431;-9,21243238414371;-14,9139830508475;-554,289124459456;-312,729544514715;-126,83615819209;-27,5480225988701;-1,80460418375718;0,374462926074534;0,20238347722511;1
773840;"HONEYWELL INTL";"2008";"20080215";-18,9418926146281;-78,4504255426209;-17,0850827121071;-5,45801722677222;-426072130,022232;28,1569644589787;26,9946221295864;28,3502856254717;-15,2958583374783;-15,2970381284364;1,41104200286004;-12,131989602979;-10,1648479353808;-8,15787095887179;77,5711339078592;-535,021066130997;-645,801722677222;-14,1748288572933;-60,4379921819862;18,2631172441108;-8,61920612514813;-17,9926656381953;-22,2449562162578;-10,4738979834911;-12444,3052553976;-12,2550041326769;-11,9105045459446;-160,02738283307;-30,8372827804107;-66,2207924524567;-13,1117637830617;-13,4479983031887;-12,2628703271982;-13,3091383319147;-10,8183254344392;1,59780116468607;-18,9909190717648;-18,229369739602;-18,2078802222098;-13,2078802222098;-8,76617091244173;-9,75479993574609;-16,5060031595577;-592,39976455203;-332,994755745858;-141,748288572933;-29,3070036861506;-1,8773673051353;-0,515731090477067;-0,259907133236616;-2
773840;"HONEYWELL INTL";"2009";"20090213";-21,3158357691916;-83,3130407250705;-18,374535223244;-6,84741930203562;-843153068,239042;34,3732532510469;31,5750900007347;33,4756701359195;-13,8914824800775;-13,8927085445595;0,905991613903115;-11,7394391570438;-10,0484259818979;-8,45612862530372;80,984254328233;-605,093987087879;-784,741930203562;-15,9507534983854;-67,7918465188868;17,5453039990766;-8,82773998167916;-19,9115494049287;-24,3948276337943;-12,2522101049102;-37069,79467169;-11,5321798545294;-11,1153978399824;-189,99784714747;-35,6889128094726;-69,3729334588887;-13,2101659356442;-13,6626243881686;-13,080816147774;-14,7195245231984;-11,9938105489774;1,62576612535584;-20,1931297360131;-19,3690091900597;-19,3605270719205;-14,3605270719205;-9,13900769042547;-10,2490334009668;-19,7573735199139;-662,90618909709;-310,607519440746;-159,507534983854;-36,6280947255113;-1,79801631033723;0,22404499574207;0,145644557413158;0
773840;"HONEYWELL INTL";"2010";"20100212";-19,72127666327;-79,980511368498;-17,8610157362104;-5,63955657257734;-469030209,541282;26,7360691939639;25,5639492086861;26,7732200883327;-15,7279806029165;-15,7291836584468;-0,00560179531258242;-12,3078673866968;-10,3148458165393;-8,36566835475296;77,0003438162079;-551,555990985439;-663,955657257734;-14,9505005561735;-61,3848023846272;15,327338561269;-8,79834831152104;-18,6295749949951;-22,860426851411;-10,7815404359254;-12632,3988876529;-12,4202245123298;-12,0922469635628;-167,090100111235;-32,5539488320356;-68,2184208274601;-13,5830141471139;-13,898100988994;-12,6219239265564;-13,7232950892559;-11,4833147942158;1,59995075306767;-19,426441964945;-18,642033795613;-18,6254477132742;-13,6254477132742;-8,96007043650103;-9,97106380704361;-17,2366518353726;-608,505492467973;-338,758754588149;-149,505005561735;-30,2224694104561;-1,90108575634891;-0,77345358233271;-0,331772778604891;-2
773840;"HONEYWELL INTL";"2011";"20110211";-19,8828870613733;-80,3440753417791;-17,7759088850966;-5,870310245498;-530144513,687667;28,2385287343408;26,7237823717769;28,6949567608561;-15,2014170676984;-15,2026223245885;1,29265992024509;-12,0121539747142;-10,1271755775224;-8,33920039817971;78,0692334740333;-559,399588302729;-687,0310245498;-15,1916961130742;-62,6126604087633;16,231275577979;-8,77823652971019;-18,8085784625591;-23,1807400743556;-11,06992273603;-17130,2327208481;-12,2455199146115;-11,9000719060727;-170,858657243816;-33,339222614841;-68,1465021717325;-13,4869167742591;-13,8276544791723;-12,7292671323404;-13,932223026697;-11,5410777385159;1,61085297528324;-19,6218347601146;-18,8272442236502;-18,8127850049037;-13,8127850049037;-8,86428100130556;-9,88791437601373;-17,6972173144876;-616,15902820794;-330,382164251447;-151,916961130742;-31,4505300353357;-1,87566709735408;-0,329976210960821;-0,188567395704458;0
773840;"HONEYWELL INTL";"2012";"20120217";-19,8797003595245;-80,3348202418541;-17,7886736807121;-5,85642149728528;-524982914,674846;28,5773694964408;27,039124703401;28,5554917051147;-15,2396310508318;-15,2408364091748;0,528905321019426;-12,1437194554697;-10,2217567496362;-8,34301848826797;77,9946793365551;-559,367741209767;-685,642149728528;-15,0749741468459;-62,5363895399454;16,6357978611883;-8,75483221083523;-18,7345159278058;-22,9775940603588;-11,0078307225091;-14483,916008273;-12,2061198259953;-11,8567318085948;-170,688210961737;-32,7156153050672;-67,9089864691149;-13,3831724137235;-13,7293561497313;-12,5862991290629;-13,7934897115489;-11,4627714581179;1,60561493586616;-19,466859040181;-18,6803410404682;-18,664198504488;-13,664198504488;-8,96748980146577;-9,9951567441357;-17,6202688728025;-615,632584562606;-330,526105295775;-150,749741468459;-31,3795243019648;-1,8717374110203;-1,96901723326573;-0,664808879140449;-2
773840;"HONEYWELL INTL";"2013";"20130215";-20,6001649434457;-81,7387001343109;-18,561935782756;-5,97998171061645;-558028240,777088;26,9968074070232;25,5279120632121;26,5969237391289;-15,7762865077837;-15,7775126649031;-1,10748444371281;-12,3760048066729;-10,4058915210025;-8,55355979564891;77,1994944107675;-573,560031929993;-697,998171061645;-15,7599557522124;-63,1750975096074;13,8879342347777;-8,91677699455679;-19,2693204673578;-23,4816895735819;-11,2359373570038;-14192,0772759956;-12,3899061154624;-12,0588967270087;-176,827986725664;-34,1836283185841;-70,0118643717368;-13,8456378371028;-14,1684501925097;-12,895173387914;-14,1339315253533;-12,1631637168142;1,59794417140471;-19,8293902406089;-19,0240306061845;-19,011783548043;-14,011783548043;-9,15891389871268;-10,2045176470634;-18,2042588495575;-630,180530748862;-338,91020888618;-157,599557522124;-31,9894911504425;-1,89689990836316;-0,00961982035514457;-0,0981717671516298;0
773840;"HONEYWELL INTL";"2014";"20140214";-20,1668923228148;-80,9488368085069;-17,8078080783899;-6,13215746736008;-605635431,887638;30,2955204456968;28,3739906214373;30,4271192432618;-14,7267976188693;-14,7280070554325;1,70897766504839;-11,8523405629241;-10,0427423148204;-8,33947787149549;79,067285997161;-569,776515581274;-713,215746736008;-15,3405157188273;-64,0003291962945;17,1754371677917;-8,75977306475929;-19,0227685046433;-23,3993372573355;-11,3613094488086;-23101,119053338;-12,0063348318957;-11,6369683150853;-175,548569410102;-33,7039915224302;-67,8274317449434;-13,2930106717314;-13,6688356727938;-12,7438895926224;-14,0699286153319;-11,489932885906;1,61218108720528;-19,7118139230173;-18,9125489254206;-18,899054576239;-13,899054576239;-8,87594091938462;-9,91977084663222;-18,2061109148711;-627,275437676088;-323,302166796662;-153,405157188273;-32,8428117273048;-1,84780270601648;-1,40954857463755;-0,648086701417664;-2
773840;"HONEYWELL INTL";"2015";"20150213";-18,4514579110778;-77,499198824386;-16,535205231295;-5,3919785267399;-408585875,282226;29,2918953265211;28,0702292650034;29,9049792987188;-14,8698660522338;-14,871030655117;2,5276587295304;-11,9669648003067;-10,03676696024;-8,01159545679953;78,2289988154633;-526,457626133442;-639,19785267399;-13,7669172932331;-60,1031576817972;20,680406403477;-8,48186304848433;-17,5769926403227;-21,775342167858;-10,3044387513382;-8432,2652481203;-12,1230354271487;-11,7653389698636;-156,255639097744;-29,5097744360902;-64,8564268963815;-12,7626921236282;-13,1152581827669;-11,948439297307;-12,9897641256469;-10,3977443609023;1,60301780823272;-18,6457471758221;-17,9024839446497;-17,8769388071161;-12,8769388071161;-8,65800220708418;-9,63689950895185;-16,1124812030075;-582,93286485678;-326,393033985165;-137,669172932331;-28,990977443609;-1,85258571502671;-1,21881850579873;-0,660644586166545;-3
773840;"HONEYWELL INTL";"2016";"20160212";-18,9705534263877;-78,5125485444814;-17,0824954651875;-5,48796759171243;-430056636,777514;28,3537020239243;27,1432592550598;28,5749728499348;-15,2342931392265;-15,2354736663076;0,384079471312784;-12,2919418873686;-10,2856969606585;-8,15702484404309;77,6999731134538;-537,088198997792;-648,796759171242;-14,2096908939014;-60,6030383770479;18,1670088195052;-8,62820507657923;-18,0470638399389;-22,3619670905631;-10,5308438046962;-7945,33368421053;-12,2321276716367;-11,8853404388004;-160,591478696742;-31,1612364243943;-66,4468985643238;-13,1664354146701;-13,5091734295108;-12,3320881081325;-13,3879557064989;-10,8972431077694;1,59991634985066;-19,0740176580755;-18,3080888884311;-18,2875528840609;-13,2875528840609;-8,86995176012863;-9,86596949784177;-16,5914786967419;-593,126436629602;-331,295107685243;-142,096908939014;-29,4720133667502;-1,87652361244969;3,51361690142878;0,844301972056238;2
773840;"HONEYWELL INTL";"2017";"20170210";-18,8274274707901;-78,2134599487849;-17,0362125097733;-5,38134210762032;-407140091,539509;27,9901116714697;26,9160842939481;27,9919057096542;-15,3940558679319;-15,3952323487032;2,43809312885426;-11,9879125774367;-10,049918196377;-8,14510888091711;77,339975081525;-531,702181050796;-638,134210762032;-14,014313597918;-60,024772393766;18,3891664570986;-8,60293018473593;-17,8734398519281;-22,3264322504073;-10,4241139520778;-9871,16248536109;-12,2744056195965;-11,9318461815562;-158,346128822381;-31,1151594014314;-66,0128565626178;-13,2283044533648;-13,5679537472473;-12,3665118462882;-13,3686314177287;-10,7254391672088;1,60483504460529;-19,0622247028842;-18,2969169158179;-18,2762461197355;-13,2762461197355;-8,64463066208828;-9,62156286538674;-16,3052049446975;-588,434023405419;-334,420145871308;-140,14313597918;-28,8978529603123;-1,88078620317003;-0,649477990396066;-0,301998250613392;-2
50863;"INTEL";"2008";"20080220";-16,8171778935806;-74,260447354445;-15,0693699858705;-4,88335973535785;-307530260,12284;29,4143578135184;28,6832904680536;31,7949303627107;-14,3520119008958;-14,3531227649867;4,9315376481204;-11,7366362767541;-9,80765843839201;-7,62979324160341;78,6568400618832;-487,655918306768;-588,335973535785;-12,5072059507206;-57,4626432644728;24,5395630878093;-8,21396004553084;-16,3928061697503;-20,4170508567991;-9,52657432537043;-11182,3379474663;-12,1087956030793;-11,7496751633872;-140,369130636913;-26,0232450023245;-60,9691689708771;-11,9527274730556;-12,2872846773287;-11,2173646388173;-12,0808562555001;-9,1255230125523;1,60406164040371;-17,7003116137953;-17,0079904258766;-16,9704809336484;-11,9704809336484;-8,23088075134045;-9,1522892509863;-14,5532775453278;-546,084754563583;-319,99555996195;-125,072059507206;-26,3909809390981;-1,83816301724594;-0,438634364733405;-0,359172286868911;-3
50863;"INTEL";"2009";"20090223";-17,3802029017085;-75,378389526999;-15,5628773903307;-5,06838612265876;-343879775,505661;28,3783634545994;27,5579898155235;31,2393469798029;-14,5042439701461;-14,5053743419922;4,69854149238547;-11,7139090115246;-9,81305167997134;-7,75745462037404;78,5645412428864;-500,524457750772;-606,838612265876;-13,1742100768574;-58,4338504805743;22,7121351330717;-8,33415935844409;-16,8822619294317;-20,8742474523435;-9,80018571375473;-13097,1099551665;-12,2292600634187;-11,8821860697605;-145,918872758326;-27,1716481639624;-61,7343463523165;-12,2403665492801;-12,5548492047281;-11,4561363750459;-12,3861841365946;-9,40307429547395;1,60343937420079;-18,0183537464571;-17,3087468910024;-17,2754110704287;-12,2754110704287;-8,3198492074947;-9,25890858646936;-15,1581981212639;-559,564243940025;-322,340689580906;-131,742100768574;-27,3351836037575;-1,84843562067511;-0,325374006237715;-0,22841712829963;-2
50863;"INTEL";"2010";"20100222";-18,2647643194628;-77,1676195328456;-16,1636712764525;-5,49414721007697;-436420939,051127;30,11869889303;28,7162401958057;31,9699485787395;-14,3040562096311;-14,3052144406742;3,77999363208791;-11,7220856760617;-9,87080275140352;-7,91029075358281;79,2632744617058;-524,752730739188;-649,414721007697;-13,8454582819564;-60,6656778265058;22,5968053186241;-8,39189223760387;-17,4498823815635;-21,4143693907096;-10,311945617669;-15721,318676531;-12,0268954775547;-11,6595850253101;-156,355117139334;-28,3501849568434;-62,9618566135598;-12,2562883155352;-12,6024730124447;-11,621345338663;-12,7371709244271;-9,8734073160707;1,60714776669353;-18,3378278450033;-17,6110124763193;-17,5817141371077;-12,5817141371077;-8,52300405281069;-9,50327139034416;-16,1652281134402;-583,108598535377;-318,101842797464;-138,454582819564;-29,5552815454172;-1,82316293041108;-0,0685493575109208;-0,173664054466091;-1
50863;"INTEL";"2011";"20110218";-17,321529816386;-75,2580832116981;-15,5316699765306;-5,03311336971505;-336278257,379051;28,2293266061559;27,4606113618309;31,1148367746734;-14,5383602643924;-14,5394885316837;4,53447130525753;-11,7531378388835;-9,83746205960482;-7,7494509079813;78,4761085429497;-499,032674380859;-603,311336971505;-13,1170261587884;-58,2492037880009;23,2518214642682;-8,30086897748217;-16,7613408895922;-20,6673831756584;-9,71793971545703;-11968,6220720514;-12,2465899295168;-11,9012489224684;-145,129417163837;-26,6268930702157;-61,6679508654682;-12,1594618319453;-12,4682007224183;-11,3223411410633;-12,2458921370698;-9,37173015144562;1,6057252764033;-17,8683432810018;-17,1668697539985;-17,1315851208071;-12,1315851208071;-8,33379130915432;-9,27094053318072;-15,0223038090867;-557,429895768468;-322,356954492335;-131,170261587884;-27,1514456172556;-1,84426077109004;-0,832461123076318;-0,33851146767289;-2
50863;"INTEL";"2012";"20120223";-17,6345435922512;-75,908335878424;-15,653341814675;-5,25561257447896;-381719568,022821;29,91925118169;28,7551662658595;32,1883574807198;-14,2442112968528;-14,2453503607264;4,82160797520847;-11,6293044505309;-9,7741490913452;-7,77923849034985;79,1634882763982;-509,452422445991;-625,561257447896;-13,3109441052137;-59,4151592912582;23,8829217436535;-8,29406860597444;-16,9638172916151;-20,9344264817287;-9,98319994409661;-12637,3685415688;-12,0500870718965;-11,6850957790862;-149,74635979333;-27,205260685768;-61,8426587907716;-12,10236164344;-12,4448915897339;-11,3964349414697;-12,4187934570248;-9,49365899483326;1,60598955317972;-18,0275602304446;-17,3174553395275;-17,2842379965912;-12,2842379965912;-8,39559468490817;-9,35224386370893;-15,4867073743542;-567,398368115103;-317,304326219421;-133,109441052137;-28,3208078910287;-1,82277137407745;1,05507699958284;0,708298194045581;3
50863;"INTEL";"2013";"20130219";-17,3400243053698;-75,2970930493406;-15,5357261420156;-5,04887763212863;-338529332,625377;28,2330321926299;27,4474681642312;31,2060678073701;-14,5133625965094;-14,5144915668082;4,71388975974298;-11,7179591765034;-9,81364918967594;-7,75046806851785;78,5318660155887;-499,905046507939;-604,887763212863;-13,156010230179;-58,3327065391042;23,1573596868077;-8,30785993818314;-16,7949654966355;-20,7398657310619;-9,74981842314046;-10817,6556726343;-12,2461590473686;-11,9007749521055;-145,438363171355;-26,8153452685422;-61,7647689443107;-12,2187881233582;-12,5299693680172;-11,3673237755782;-12,2948908071095;-9,40409207161125;1,60410441836632;-17,920409915379;-17,2161094753607;-17,1815051921179;-12,1815051921179;-8,35384165140476;-9,29312936716787;-15,0689002557545;-557,84969719381;-321,610843440893;-131,56010230179;-27,2337595907928;-1,8443897674768;0,433476896975662;0,114442975732873;0
