"cik";"company";"year";"date";"ARI";"ARI.simple";"ARI.NRI";"Bormuth.MC";"Bormuth.GP";"Coleman";"Coleman.C2";"Coleman.Liau.ECP";"Coleman.Liau.grade";"Coleman.Liau.short";"Dale.Chall";"Dale.Chall.old";"Dale.Chall.PSK";"Danielson.Bryan";"Danielson.Bryan.2";"Dickes.Steiwer";"DRP";"ELF";"Farr.Jenkins.Paterson";"Flesch";"Flesch.PSK";"Flesch.Kincaid";"FOG";"FOG.PSK";"FOG.NRI";"FORCAST";"FORCAST.RGL";"Fucks";"Linsear.Write";"LIW";"nWS";"nWS.2";"nWS.3";"nWS.4";"RIX";"Scrabble";"SMOG";"SMOG.C";"SMOG.simple";"SMOG.de";"Spache";"Spache.old";"Strain";"Traenkle.Bailer";"Traenkle.Bailer.2";"Wheeler.Smith";"meanSentenceLength";"meanWordSyllables"
"831001";"CITIGROUP";"2017";"20170224";17,8580849157651;76,3246408583301;15,9957361901901;-5,21160920033672;383595654,169008;28,7496459310861;27,7486959900976;30,6488660252166;14,6660381136265;14,6671841446213;1,7788338853595;12,1508753406651;10,1499939620352;7,8701026826657;78,4194892776065;-510,476931588362;621,160920033672;13,4512022630835;-59,1827922510491;22,0616167561187;8,38637771423737;17,1574309860168;21,2730642652642;10,0249966424738;29301,1167468175;12,1860876824319;11,834696450675;150,517882400485;28,1955950697111;63,1361711269044;12,502807620703;12,8350465006011;11,673013180924;12,6532392813642;9,84360476864013;1,59472705021047;18,2963055520266;17,5717183417487;17,5419036932182;12,5419036932182;8,66111380011173;9,62728637202084;15,5596282077187;-569,508505723987;-322,835743920162;134,512022630835;28,0775914326126;1,84721782434728
"831001";"CITIGROUP";"2018";"20180223";18,0122335817892;76,6302830554102;16,1331652688394;-5,26043782591961;393371922,374403;28,7188831265049;27,674745323208;30,479435751065;14,7124626864652;14,7136136321541;1,79403782753287;12,132158557422;10,1421035624529;7,9059991998319;78,3833018107051;-514,100719143123;626,043782591961;13,5771248688353;-59,4356512112246;21,4821000760508;8,42331916673777;17,3000574744031;21,4206999974928;10,1037669968649;28759,788798531;12,189664752732;11,8386312280052;152,030430220357;28,5817418677859;63,4106127460936;12,5789397261978;12,9121278532984;11,7560569753988;12,7523284249328;9,93809024134313;1,59326771020964;18,3998119944837;17,6696750287404;17,641142851854;12,641142851854;8,67982342733012;9,65041538219642;15,7303252885624;-573,124579472721;-323,554772333765;135,771248688353;28,3263378803778;1,85108353398778
"21344";"COCA COLA";"2009";"20090226";17,3474436380122;75,3435513789499;15,3736256777201;-5,18478136932956;372198063,959263;29,6069996174522;28,5422383071254;32,7189258360682;14,098833445214;14,0999633559506;6,53947037724383;11,3674052620529;9,57411089282145;7,70657169812857;79,3467870434821;-502,35085545316;618,478136932956;13,2079932451449;-59,0505586371913;23,2244224770294;8,32105824473232;16,9654789874955;21,1225092422599;9,96751302434178;20785,1110329299;12,0863953933195;11,7250349326515;147,200112580918;27,7883478750352;61,8817155523447;12,2181542394702;12,5588356006625;11,5741653691072;12,5510128572182;9,48437939769209;1,6320372163169;18,1863722747621;17,4676963260062;17,4365026603663;12,4365026603663;8,25093990228794;9,19541497279282;15,3900084435688;-561,236990777862;-314,925510491675;132,079932451449;27,9577821559246;1,83491050395635
"21344";"COCA COLA";"2010";"20100226";17,4523178030966;75,5340928964664;15,5595954998822;-5,14551614275612;363531294,187732;28,7068571246576;27,7749930993482;31,7683733741003;14,359288622003;14,3604216829097;6,30955911268309;11,420004927872;9,60743203854672;7,75600065581273;78,8748314277384;-503,015634045249;614,551614275612;13,2971142520612;-58,8373676824861;21,9763139214377;8,38305430644566;17,0846542779052;21,2325003558178;9,95684854406828;19683,2708480565;12,1910631250398;11,8401694375438;147,304770318021;28,1189634864547;62,3440489446223;12,4000271768865;12,7271028860218;11,6790265820349;12,6284118518649;9,59893992932862;1,62631542239162;18,2756803838134;17,5522008782963;17,5221288435412;12,5221288435412;8,28446740664013;9,2274619384128;15,4131625441696;-561,876090548202;-318,848987920993;132,971142520612;27,7367491166078;1,85231543410408
"21344";"COCA COLA";"2011";"20110228";17,1896579625358;75,0234456536108;15,2714940983633;-5,10499851349727;359795929,853118;29,8182121028578;28,8123714867809;32,5457699694007;14,1462788453043;14,1474034626791;6,9146965068904;11,3321969152901;9,53862658527419;7,6808959468541;79,1981622385647;-497,523389246361;610,499851349727;12,9657712305026;-58,6244106306346;23,3961812263274;8,30213545574262;16,8378603639397;21,1034401051125;9,89160906421122;26333,4253845321;12,0618358019933;11,6980193821926;145,30047660312;27,7807625649913;61,6095917909381;12,2096038106887;12,5575931801822;11,6041871660077;12,5416034129737;9,38279896013865;1,62211951290318;18,1843170630889;17,4657517940964;17,4345321793758;12,4345321793758;8,2007657275669;9,13691077552785;15,1849003466204;-557,014988857983;-315,814103555736;129,657712305026;27,5405112651646;1,83788652292589
"21344";"COCA COLA";"2012";"20120223";17,1588951979717;74,9596990652264;15,2586872301882;-5,08439989108436;354393512,321772;29,2277177513888;28,3031981040722;32,4482051033756;14,1730120088547;14,174135535056;7,63180344880943;11,2202528328048;9,45414588549946;7,67779820746931;79,1347381955772;-496,486652157057;608,439989108436;13,0389095992544;-58,5187191880734;23,4430999088125;8,29702774919297;16,8036560109034;21,0445493167281;9,85812012296824;24275,7845619758;12,130497935885;11,7735477294735;144,858108108108;27,6290773532153;61,8930952563821;12,2780924024935;12,6153775606757;11,5723436621912;12,5021841304367;9,45316868592731;1,61926755322132;18,1431594534634;17,4268119672376;17,3950713839534;12,3950713839534;8,16729477252683;9,10023745845056;15,1299394221808;-556,329844414497;-316,842779934679;130,389095992544;27,4291705498602;1,83866775393711
"21344";"COCA COLA";"2013";"20130227";18,080897544347;76,8198702952489;15,9103755092148;-5,50808582839137;447705692,385568;29,6514578994347;28,2824857528666;32,9810817941852;14,0270016640661;14,0281540139916;6,5780065676627;11,2517880187534;9,52866832058898;7,8418463219455;79,7376631653517;-521,451545502867;650,808582839137;13,9905041826814;-60,7531627652591;21,8751042111445;8,43257527339945;17,5705401596599;21,8202054590924;10,4255173266582;29100,0828679629;12,0812258256471;11,7193484082118;155,370789057201;29,5347049513905;63,5534813237126;12,5328431125783;12,8781211569518;11,9134529840103;13,014866190246;10,051774813475;1,62200804819363;18,6523001968018;17,9086883444054;17,8832216651983;12,8832216651983;8,37617544526692;9,35041506846071;16,276509156681;-580,455008190966;-313,918410712242;139,905041826814;29,6357675785666;1,83072803423889
"21344";"COCA COLA";"2014";"20140227";17,4089843580185;75,4433439469362;15,5466219736357;-5,1124497214322;357079993,351984;27,7200357959111;26,9221261518874;31,5849858955761;14,4095375246686;14,4106690600182;7,18230757731429;11,2865445492411;9,50565310898683;7,7529068126767;78,7609447003828;-501,346685003141;611,24497214322;13,4224906528617;-58,6687047019386;22,3503134986646;8,35880301264236;16,9882136226125;21,1381040078454;9,90321109401163;19879,3595067587;12,3058097911731;11,9663907702904;146,626114466494;27,8746045441473;62,3849225153085;12,4727419606218;12,7794049223978;11,6279583378868;12,5652243076793;9,59764164509635;1,61157753413297;18,2097234980718;17,4897904468859;17,4588911774418;12,4588911774418;8,25365216289816;9,19263102146556;15,295254529767;-560,491360645007;-320,068962407092;134,224906528617;27,5585274662065;1,85003287379593
"21344";"COCA COLA";"2015";"20150225";17,9587621958542;76,5489231019161;15,954433753865;-5,3502835714163;408080080,002043;28,3128367600576;27,2249048313386;31,7247278176285;14,3712476790585;14,3723968802294;6,63546952684106;11,2970770276921;9,54214801470758;7,85746733722715;79,0290464361252;-515,804714295327;635,02835714163;13,8915187376726;-59,9145302444609;21,3258947606767;8,44255606613567;17,4378218751509;21,6426308826583;10,2380351523889;22157,8762003381;12,2368794465049;11,8905673911554;152,782192166808;29,1541279233587;63,3279067299705;12,617337265979;12,937408320076;11,8710602577182;12,900464791139;9,94364609749225;1,61049193219109;18,5519618227855;17,8136943573961;17,7870199643197;12,7870199643197;8,35102487015839;9,31215922286773;15,9571428571429;-574,468142897896;-318,857501203284;138,915187376726;28,7931811777966;1,84732891659409
"21344";"COCA COLA";"2016";"20160225";17,6010798086958;75,8305743840579;15,6841453726727;-5,19983451718284;375585524,373687;28,3295268525626;27,3834662585861;31,6770064791091;14,3843235166982;14,3854614333995;7,42902276938032;11,2160956998733;9,46467006803718;7,78816329865128;78,8787348995525;-506,509741847567;619,983451718284;13,5104719352136;-59,1202986442902;22,0887315330653;8,3833712417369;17,1370787248074;21,2519103342406;10,0084094075122;21104,5661728567;12,2349387380741;11,8884326118815;148,830215023736;28,1440938285395;62,5668041586499;12,4530306919438;12,7716088612116;11,6644003321133;12,639314650138;9,67941915666015;1,6087773197779;18,2824472359945;17,5586042390817;17,5286167171567;12,5286167171567;8,25275217476093;9,19806435132721;15,5266964535046;-565,230584292564;-319,04001661888;135,104719352136;28,0108908126222;1,84769756846481
